count,cpu_usage,memory_usage,signal
1552,57,55,no
1553,17,2,no
1554,70,11,yes
1555,11,72,yes
1556,75,63,yes
1557,4,60,no
1558,54,78,yes
1559,85,78,yes
1560,12,41,no
1561,63,49,yes
1562,80,67,yes
1563,9,88,yes
1564,8,13,no
1565,41,46,no
1566,75,77,yes
1567,81,93,yes
1568,26,76,yes
1569,42,22,no
1570,15,54,no
1571,79,35,yes
1572,50,95,yes
1573,5,45,no
1574,75,78,yes
1575,64,48,yes
1576,84,13,yes
1577,79,75,yes
1578,52,70,yes
1579,60,75,yes
1580,48,95,yes
1581,29,34,no
1582,55,37,no
1583,75,14,yes
1584,59,47,no
1585,11,28,no
1586,64,40,yes
1587,47,28,no
1588,79,72,yes
1589,93,52,yes
1590,65,67,yes
1591,35,8,no
1592,9,10,no
1593,44,100,yes
1594,12,55,no
1595,21,29,no
1596,60,91,yes
1597,46,98,yes
1598,45,23,no
1599,33,41,no
1600,32,47,no
1601,89,17,yes
1602,47,86,yes
1603,34,47,no
1604,99,51,yes
1605,38,99,yes
1606,21,72,yes
1607,30,79,yes
1608,76,17,yes
1609,21,33,no
1610,39,81,yes
1611,99,38,yes
1612,9,95,yes
1613,74,89,yes
1614,96,67,yes
1615,7,92,yes
1616,21,37,no
1617,10,51,no
1618,53,18,no
1619,10,17,no
1620,23,50,no
1621,70,80,yes
1622,2,35,no
1623,29,67,yes
1624,48,72,yes
1625,50,27,no
1626,12,57,no
1627,1,14,no
1628,68,52,yes
1629,19,6,no
1630,45,84,yes
1631,22,17,no
1632,12,6,no
1633,98,81,yes
1634,70,12,yes
1635,14,73,yes
1636,91,33,yes
1637,57,74,yes
1638,61,68,yes
1639,47,48,no
1640,79,3,yes
1641,43,65,yes
1642,48,94,yes
1643,26,77,yes
1644,74,30,yes
1645,59,5,no
1646,91,60,yes
1647,84,93,yes
1648,51,83,yes
1649,50,3,no
1650,27,69,yes
1651,18,93,yes
1652,39,80,yes
1653,86,6,yes
1654,31,7,no
1655,100,28,yes
1656,19,25,no
1657,29,48,no
1658,44,57,no
1659,53,97,yes
1660,46,92,yes
1661,10,67,yes
1662,42,31,no
1663,54,35,no
1664,5,62,yes
1665,91,57,yes
1666,26,74,yes
1667,9,10,no
1668,83,90,yes
1669,32,71,yes
1670,25,31,no
1671,6,16,no
1672,91,64,yes
1673,31,17,no
1674,97,69,yes
1675,11,37,no
1676,66,77,yes
1677,69,11,yes
1678,15,42,no
1679,17,87,yes
1680,6,11,no
1681,21,64,yes
1682,93,61,yes
1683,89,30,yes
1684,19,71,yes
1685,48,22,no
1686,34,12,no
1687,14,68,yes
1688,56,3,no
1689,44,2,no
1690,30,58,no
1691,72,36,yes
1692,90,30,yes
1693,70,87,yes
1694,73,68,yes
1695,7,73,yes
1696,17,10,no
1697,3,78,yes
1698,56,15,no
1699,6,62,yes
1700,31,67,yes
1701,30,27,no
1702,40,82,yes
1703,85,93,yes
1704,68,82,yes
1705,1,85,yes
1706,55,5,no
1707,33,70,yes
1708,58,64,yes
1709,54,3,no
1710,12,88,yes
1711,77,37,yes
1712,77,68,yes
1713,49,49,no
1714,12,24,no
1715,18,76,yes
1716,2,77,yes
1717,87,36,yes
1718,82,40,yes
1719,59,23,no
1720,71,11,yes
1721,25,27,no
1722,2,59,no
1723,63,35,yes
1724,6,92,yes
1725,3,55,no
1726,10,60,no
1727,69,26,yes
1728,28,78,yes
1729,59,56,no
1730,34,19,no
1731,55,68,yes
1732,31,48,no
1733,86,74,yes
1734,45,91,yes
1735,43,93,yes
1736,72,47,yes
1737,6,79,yes
1738,87,38,yes
1739,71,94,yes
1740,52,71,yes
1741,99,67,yes
1742,52,97,yes
1743,30,92,yes
1744,39,96,yes
1745,26,59,no
1746,31,54,no
1747,41,63,yes
1748,78,37,yes
1749,88,37,yes
1750,75,76,yes
1751,59,5,no
1752,6,49,no
1753,94,86,yes
1754,34,11,no
1755,9,21,no
1756,76,25,yes
1757,59,99,yes
1758,45,9,no
1759,74,79,yes
1760,93,91,yes
1761,61,97,yes
1762,51,1,no
1763,86,4,yes
1764,19,56,no
1765,98,28,yes
1766,64,45,yes
1767,3,11,no
1768,98,81,yes
1769,53,29,no
1770,15,75,yes
1771,63,74,yes
1772,72,13,yes
1773,84,25,yes
1774,59,19,no
1775,78,68,yes
1776,82,93,yes
1777,38,21,no
1778,93,64,yes
1779,65,83,yes
1780,88,17,yes
1781,88,56,yes
1782,20,95,yes
1783,21,24,no
1784,20,54,no
1785,45,97,yes
1786,56,99,yes
1787,5,78,yes
1788,48,42,no
1789,65,39,yes
1790,72,39,yes
1791,98,86,yes
1792,28,59,no
1793,45,12,no
1794,50,46,no
1795,60,89,yes
1796,66,93,yes
1797,41,32,no
1798,43,53,no
1799,17,29,no
1800,88,37,yes
1801,51,22,no
1802,81,59,yes
1803,28,28,no
1804,76,28,yes
1805,79,84,yes
1806,98,30,yes
1807,84,95,yes
1808,34,12,no
1809,51,13,no
1810,59,19,no
1811,68,54,yes
1812,99,9,yes
1813,30,43,no
1814,36,51,no
1815,80,56,yes
1816,38,15,no
1817,64,34,yes
1818,34,97,yes
1819,80,41,yes
1820,14,81,yes
1821,87,41,yes
1822,76,51,yes
1823,85,82,yes
1824,70,95,yes
1825,16,78,yes
1826,18,77,yes
1827,67,81,yes
1828,92,18,yes
1829,29,61,yes
1830,7,29,no
1831,83,80,yes
1832,51,6,no
1833,81,87,yes
1834,27,91,yes
1835,27,15,no
1836,32,40,no
1837,81,52,yes
1838,40,93,yes
1839,39,23,no
1840,65,5,yes
1841,31,36,no
1842,92,19,yes
1843,81,53,yes
1844,42,38,no
1845,58,45,no
1846,63,32,yes
1847,31,75,yes
1848,54,18,no
1849,18,71,yes
1850,59,14,no
1851,36,74,yes
1852,44,96,yes
1853,7,84,yes
1854,47,43,no
1855,49,83,yes
1856,19,77,yes
1857,60,45,no
1858,44,43,no
1859,24,26,no
1860,21,88,yes
1861,26,10,no
1862,16,72,yes
1863,13,95,yes
1864,20,38,no
1865,15,65,yes
1866,22,100,yes
1867,1,76,yes
1868,96,95,yes
1869,80,81,yes
1870,91,75,yes
1871,47,11,no
1872,50,72,yes
1873,41,30,no
1874,3,80,yes
1875,41,24,no
1876,53,66,yes
1877,65,81,yes
1878,53,80,yes
1879,89,56,yes
1880,31,72,yes
1881,66,52,yes
1882,24,31,no
1883,53,83,yes
1884,7,13,no
1885,27,97,yes
1886,79,26,yes
1887,30,2,no
1888,46,54,no
1889,20,17,no
1890,56,32,no
1891,29,48,no
1892,37,12,no
1893,59,47,no
1894,76,10,yes
1895,45,28,no
1896,3,76,yes
1897,15,84,yes
1898,5,16,no
1899,39,57,no
1900,4,94,yes
1901,67,63,yes
1902,8,11,no
1903,20,21,no
1904,10,7,no
1905,74,6,yes
1906,31,35,no
1907,8,92,yes
1908,33,95,yes
1909,74,98,yes
1910,76,51,yes
1911,40,15,no
1912,15,64,yes
1913,54,16,no
1914,50,20,no
1915,3,81,yes
1916,69,63,yes
1917,8,3,no
1918,65,39,yes
1919,23,40,no
1920,3,80,yes
1921,38,26,no
1922,70,56,yes
1923,5,33,no
1924,99,76,yes
1925,87,75,yes
1926,33,75,yes
1927,26,4,no
1928,32,61,yes
1929,7,4,no
1930,90,89,yes
1931,46,72,yes
1932,90,91,yes
1933,58,36,no
1934,93,82,yes
1935,76,77,yes
1936,38,40,no
1937,68,60,yes
1938,35,52,no
1939,74,41,yes
1940,57,5,no
1941,32,26,no
1942,49,98,yes
1943,16,35,no
1944,55,37,no
1945,28,60,no
1946,38,62,yes
1947,48,81,yes
1948,2,76,yes
1949,1,89,yes
1950,85,42,yes
1951,80,89,yes
1952,70,26,yes
1953,70,82,yes
1954,69,91,yes
1955,93,81,yes
1956,47,17,no
1957,67,97,yes
1958,3,85,yes
1959,96,56,yes
1960,66,9,yes
1961,39,2,no
1962,31,96,yes
1963,80,66,yes
1964,31,63,yes
1965,100,66,yes
1966,17,57,no
1967,22,98,yes
1968,73,2,yes
1969,76,77,yes
1970,16,95,yes
1971,48,18,no
1972,76,86,yes
1973,92,67,yes
1974,85,31,yes
1975,56,27,no
1976,76,85,yes
1977,31,61,yes
1978,80,8,yes
1979,82,90,yes
1980,42,30,no
1981,37,65,yes
1982,42,86,yes
1983,31,48,no
1984,68,75,yes
1985,83,31,yes
1986,24,83,yes
1987,100,68,yes
1988,66,34,yes
1989,89,93,yes
1990,95,65,yes
1991,87,86,yes
1992,26,51,no
1993,50,90,yes
1994,76,81,yes
1995,32,29,no
1996,3,8,no
1997,53,86,yes
1998,78,40,yes
1999,52,88,yes
2000,96,51,yes
2001,42,50,no
2002,36,84,yes
2003,41,88,yes
2004,9,79,yes
2005,88,70,yes
2006,33,64,yes
2007,97,80,yes
2008,81,82,yes
2009,49,51,no
2010,66,86,yes
2011,13,18,no
2012,81,99,yes
2013,29,74,yes
2014,76,62,yes
2015,51,71,yes
2016,39,45,no
2017,79,65,yes
2018,51,83,yes
2019,38,19,no
2020,17,82,yes
2021,89,4,yes
2022,53,34,no
2023,90,60,yes
2024,98,44,yes
2025,49,16,no
2026,10,15,no
2027,56,8,no
2028,21,64,yes
2029,80,88,yes
2030,91,77,yes
2031,75,35,yes
2032,59,16,no
2033,80,86,yes
2034,37,80,yes
2035,42,67,yes
2036,16,24,no
2037,99,31,yes
2038,18,82,yes
2039,51,30,no
2040,51,76,yes
2041,98,67,yes
2042,33,43,no
2043,59,5,no
2044,90,31,yes
2045,21,23,no
2046,72,1,yes
2047,26,96,yes
2048,83,62,yes
2049,84,100,yes
2050,12,13,no
2051,66,42,yes
2052,90,81,yes
2053,69,8,yes
2054,86,32,yes
2055,88,10,yes
2056,11,77,yes
2057,1,89,yes
2058,18,38,no
2059,87,75,yes
2060,53,99,yes
2061,94,4,yes
2062,46,15,no
2063,35,5,no
2064,40,52,no
2065,10,39,no
2066,42,52,no
2067,36,97,yes
2068,52,67,yes
2069,54,51,no
2070,36,47,no
2071,23,22,no
2072,37,6,no
2073,13,94,yes
2074,70,50,yes
2075,61,14,yes
2076,65,38,yes
2077,70,76,yes
2078,87,76,yes
2079,7,67,yes
2080,71,78,yes
2081,87,73,yes
2082,21,16,no
2083,2,37,no
2084,11,71,yes
2085,59,88,yes
2086,65,86,yes
2087,20,85,yes
2088,75,70,yes
2089,7,76,yes
2090,95,96,yes
2091,89,85,yes
2092,92,25,yes
2093,10,83,yes
2094,59,77,yes
2095,42,37,no
2096,92,35,yes
2097,66,50,yes
2098,27,40,no
2099,48,16,no
2100,97,56,yes
2101,38,60,no
2102,58,92,yes
2103,74,89,yes
2104,4,84,yes
2105,2,48,no
2106,75,74,yes
2107,18,38,no
2108,85,71,yes
2109,61,41,yes
2110,42,72,yes
2111,38,38,no
2112,22,2,no
2113,11,7,no
2114,29,89,yes
2115,13,81,yes
2116,18,93,yes
2117,49,88,yes
2118,30,12,no
2119,9,93,yes
2120,65,66,yes
2121,37,8,no
2122,10,98,yes
2123,59,89,yes
2124,71,61,yes
2125,13,19,no
2126,79,80,yes
2127,87,82,yes
2128,29,54,no
2129,47,85,yes
2130,47,16,no
2131,20,43,no
2132,75,58,yes
2133,48,46,no
2134,42,28,no
2135,24,85,yes
2136,55,70,yes
2137,70,29,yes
2138,19,28,no
2139,31,91,yes
2140,73,38,yes
2141,45,13,no
2142,6,28,no
2143,52,39,no
2144,87,85,yes
2145,46,66,yes
2146,76,52,yes
2147,17,70,yes
2148,2,91,yes
2149,8,5,no
2150,49,33,no
2151,24,51,no
2152,25,38,no
2153,13,4,no
2154,71,95,yes
2155,70,23,yes
2156,51,71,yes
2157,14,58,no
2158,35,26,no
2159,79,11,yes
2160,26,34,no
2161,89,73,yes
2162,75,19,yes
2163,22,30,no
2164,47,32,no
2165,72,55,yes
2166,2,79,yes
2167,32,95,yes
2168,11,74,yes
2169,47,11,no
2170,1,15,no
2171,8,2,no
2172,27,91,yes
2173,92,59,yes
2174,70,86,yes
2175,96,91,yes
2176,18,41,no
2177,25,81,yes
2178,99,76,yes
2179,3,49,no
2180,91,44,yes
2181,34,100,yes
2182,3,21,no
2183,25,39,no
2184,19,65,yes
2185,80,64,yes
2186,90,99,yes
2187,69,89,yes
2188,48,57,no
2189,11,79,yes
2190,62,92,yes
2191,93,6,yes
2192,88,81,yes
2193,21,74,yes
2194,49,37,no
2195,80,19,yes
2196,11,76,yes
2197,93,46,yes
2198,54,100,yes
2199,24,83,yes
2200,52,49,no
2201,77,73,yes
2202,19,75,yes
2203,40,62,yes
2204,41,13,no
2205,22,15,no
2206,63,10,yes
2207,82,29,yes
2208,63,11,yes
2209,78,57,yes
2210,9,10,no
2211,89,7,yes
2212,11,3,no
2213,81,89,yes
2214,13,99,yes
2215,34,26,no
2216,70,26,yes
2217,44,22,no
2218,83,35,yes
2219,44,31,no
2220,97,72,yes
2221,55,75,yes
2222,49,45,no
2223,24,55,no
2224,62,9,yes
2225,57,16,no
2226,5,1,no
2227,9,37,no
2228,8,45,no
2229,88,65,yes
2230,49,62,yes
2231,36,2,no
2232,4,41,no
2233,24,31,no
2234,37,22,no
2235,91,23,yes
2236,83,22,yes
2237,6,61,yes
2238,57,81,yes
2239,5,51,no
2240,82,3,yes
2241,71,71,yes
2242,84,44,yes
2243,88,65,yes
2244,21,23,no
2245,77,90,yes
2246,93,13,yes
2247,28,23,no
2248,33,52,no
2249,26,94,yes
2250,26,12,no
2251,38,49,no
2252,21,14,no
2253,90,95,yes
2254,81,73,yes
2255,97,70,yes
2256,29,30,no
2257,76,63,yes
2258,41,65,yes
2259,66,93,yes
2260,91,85,yes
2261,66,22,yes
2262,93,50,yes
2263,19,90,yes
2264,11,85,yes
2265,87,67,yes
2266,14,69,yes
2267,78,45,yes
2268,9,61,yes
2269,89,34,yes
2270,11,77,yes
2271,83,87,yes
2272,31,89,yes
2273,48,50,no
2274,35,65,yes
2275,94,91,yes
2276,48,76,yes
2277,42,6,no
2278,40,25,no
2279,91,38,yes
2280,92,82,yes
2281,39,3,no
2282,4,98,yes
2283,28,4,no
2284,94,91,yes
2285,38,78,yes
2286,67,2,yes
2287,27,27,no
2288,72,35,yes
2289,9,58,no
2290,24,19,no
2291,70,97,yes
2292,38,51,no
2293,88,1,yes
2294,24,46,no
2295,7,22,no
2296,16,57,no
2297,64,100,yes
2298,29,98,yes
2299,62,33,yes
2300,28,100,yes
2301,68,81,yes
2302,97,100,yes
2303,31,83,yes
2304,38,27,no
2305,48,71,yes
2306,11,62,yes
2307,45,29,no
2308,28,58,no
2309,18,96,yes
2310,7,23,no
2311,88,94,yes
2312,78,3,yes
2313,55,50,no
2314,68,8,yes
2315,18,49,no
2316,68,7,yes
2317,48,70,yes
2318,32,1,no
2319,3,59,no
2320,90,7,yes
2321,81,31,yes
2322,6,72,yes
2323,34,37,no
2324,9,52,no
2325,97,99,yes
2326,9,83,yes
2327,67,20,yes
2328,42,33,no
2329,15,70,yes
2330,76,98,yes
2331,38,72,yes
2332,15,97,yes
2333,32,95,yes
2334,93,71,yes
2335,57,94,yes
2336,65,39,yes
2337,87,37,yes
2338,76,56,yes
2339,56,74,yes
2340,74,13,yes
2341,42,9,no
2342,5,6,no
2343,31,10,no
2344,51,65,yes
2345,74,64,yes
2346,48,22,no
2347,33,100,yes
2348,21,62,yes
2349,70,36,yes
2350,89,97,yes
2351,62,6,yes
2352,26,87,yes
2353,44,68,yes
2354,94,1,yes
2355,38,72,yes
2356,94,59,yes
2357,77,42,yes
2358,55,96,yes
2359,61,78,yes
2360,81,83,yes
2361,22,87,yes
2362,39,32,no
2363,93,25,yes
2364,45,34,no
2365,44,3,no
2366,2,5,no
2367,79,72,yes
2368,23,53,no
2369,53,36,no
2370,15,55,no
2371,50,14,no
2372,85,55,yes
2373,36,8,no
2374,91,20,yes
2375,33,27,no
2376,61,85,yes
2377,63,31,yes
2378,52,24,no
2379,100,12,yes
2380,30,75,yes
2381,57,24,no
2382,1,2,no
2383,79,45,yes
2384,40,71,yes
2385,44,66,yes
2386,56,29,no
2387,33,32,no
2388,37,27,no
2389,10,89,yes
2390,48,82,yes
2391,51,89,yes
2392,55,1,no
2393,93,39,yes
2394,2,15,no
2395,27,85,yes
2396,66,20,yes
2397,75,13,yes
2398,92,11,yes
2399,80,51,yes
2400,64,94,yes
2401,65,16,yes
2402,64,21,yes
2403,57,3,no
2404,22,85,yes
2405,59,38,no
2406,65,65,yes
2407,3,18,no
2408,91,32,yes
2409,68,29,yes
2410,22,84,yes
2411,95,11,yes
2412,78,9,yes
2413,13,28,no
2414,76,59,yes
2415,44,8,no
2416,85,13,yes
2417,43,25,no
2418,45,6,no
2419,64,100,yes
2420,31,96,yes
2421,99,68,yes
2422,77,74,yes
2423,24,93,yes
2424,11,80,yes
2425,87,3,yes
2426,52,88,yes
2427,10,85,yes
2428,18,20,no
2429,45,37,no
2430,35,60,no
2431,100,92,yes
2432,87,37,yes
2433,37,79,yes
2434,44,4,no
2435,76,18,yes
2436,33,45,no
2437,41,28,no
2438,65,22,yes
2439,23,59,no
2440,55,15,no
2441,94,23,yes
2442,52,42,no
2443,24,63,yes
2444,16,52,no
2445,100,15,yes
2446,2,61,yes
2447,90,44,yes
2448,39,75,yes
2449,73,2,yes
2450,98,63,yes
2451,31,37,no
2452,47,51,no
2453,51,28,no
2454,100,31,yes
2455,22,82,yes
2456,90,72,yes
2457,56,71,yes
2458,25,67,yes
2459,31,14,no
2460,99,15,yes
2461,29,21,no
2462,48,48,no
2463,74,58,yes
2464,8,60,no
2465,59,4,no
2466,2,61,yes
2467,28,71,yes
2468,78,22,yes
2469,97,88,yes
2470,61,96,yes
2471,85,69,yes
2472,16,69,yes
2473,84,48,yes
2474,80,24,yes
2475,55,91,yes
2476,48,51,no
2477,4,49,no
2478,38,8,no
2479,60,3,no
2480,65,80,yes
2481,74,84,yes
2482,63,88,yes
2483,43,80,yes
2484,39,22,no
2485,46,90,yes
2486,12,82,yes
2487,24,43,no
2488,49,30,no
2489,57,86,yes
2490,93,66,yes
2491,74,10,yes
2492,42,11,no
2493,3,95,yes
2494,89,61,yes
2495,76,16,yes
2496,80,17,yes
2497,96,100,yes
2498,17,81,yes
2499,79,22,yes
2500,75,72,yes
2501,26,47,no
2502,28,12,no
2503,92,50,yes
2504,86,97,yes
2505,5,41,no
2506,8,48,no
2507,55,67,yes
2508,7,56,no
2509,78,40,yes
2510,86,97,yes
2511,100,59,yes
2512,67,52,yes
2513,54,11,no
2514,98,30,yes
2515,74,57,yes
2516,89,67,yes
2517,99,8,yes
2518,38,17,no
2519,31,73,yes
2520,77,99,yes
2521,62,98,yes
2522,98,54,yes
2523,4,85,yes
2524,88,98,yes
2525,79,77,yes
2526,15,93,yes
2527,23,88,yes
2528,73,66,yes
2529,44,65,yes
2530,38,94,yes
2531,10,57,no
2532,49,7,no
2533,100,14,yes
2534,78,63,yes
2535,99,66,yes
2536,25,4,no
2537,64,28,yes
2538,55,34,no
2539,98,16,yes
2540,24,26,no
2541,39,5,no
2542,1,20,no
2543,12,87,yes
2544,39,66,yes
2545,21,42,no
2546,84,4,yes
2547,38,39,no
2548,46,26,no
2549,17,32,no
2550,34,30,no
2551,80,91,yes
2552,66,53,yes
2553,42,48,no
2554,69,32,yes
2555,89,10,yes
2556,59,4,no
2557,85,2,yes
2558,70,51,yes
2559,46,68,yes
2560,18,80,yes
2561,74,73,yes
2562,3,71,yes
2563,51,45,no
2564,8,93,yes
2565,16,92,yes
2566,34,88,yes
2567,97,88,yes
2568,50,28,no
2569,39,8,no
2570,29,86,yes
2571,5,72,yes
2572,94,72,yes
2573,36,88,yes
2574,58,32,no
2575,79,32,yes
2576,82,31,yes
2577,47,21,no
2578,59,42,no
2579,59,12,no
2580,79,89,yes
2581,97,29,yes
2582,75,56,yes
2583,34,56,no
2584,73,24,yes
2585,56,36,no
2586,60,16,no
2587,78,44,yes
2588,47,93,yes
2589,69,50,yes
2590,44,29,no
2591,39,48,no
2592,40,15,no
2593,63,90,yes
2594,54,56,no
2595,51,3,no
2596,80,69,yes
2597,66,81,yes
2598,15,24,no
2599,83,50,yes
2600,11,79,yes
2601,24,75,yes
2602,37,17,no
2603,76,41,yes
2604,87,23,yes
2605,15,93,yes
2606,3,4,no
2607,44,43,no
2608,11,63,yes
2609,20,72,yes
2610,56,95,yes
2611,67,35,yes
2612,16,7,no
2613,45,69,yes
2614,16,81,yes
2615,34,93,yes
2616,35,6,no
2617,3,100,yes
2618,62,81,yes
2619,39,19,no
2620,69,83,yes
2621,72,82,yes
2622,46,31,no
2623,81,90,yes
2624,83,2,yes
2625,59,78,yes
2626,74,36,yes
2627,79,54,yes
2628,18,94,yes
2629,75,96,yes
2630,57,78,yes
2631,64,22,yes
2632,51,27,no
2633,1,18,no
2634,29,96,yes
2635,60,18,no
2636,5,97,yes
2637,21,28,no
2638,44,72,yes
2639,48,89,yes
2640,45,44,no
2641,94,23,yes
2642,100,30,yes
2643,55,54,no
2644,35,17,no
2645,9,67,yes
2646,39,4,no
2647,73,31,yes
2648,59,25,no
2649,22,90,yes
2650,50,4,no
2651,44,52,no
2652,77,97,yes
2653,21,65,yes
2654,83,21,yes
2655,55,92,yes
2656,70,35,yes
2657,31,53,no
2658,61,97,yes
2659,7,58,no
2660,36,94,yes
2661,21,74,yes
2662,20,52,no
2663,68,40,yes
2664,42,53,no
2665,81,45,yes
2666,74,3,yes
2667,4,75,yes
2668,71,54,yes
2669,25,39,no
2670,83,67,yes
2671,11,35,no
2672,55,65,yes
2673,76,53,yes
2674,19,78,yes
2675,18,91,yes
2676,56,47,no
2677,57,70,yes
2678,93,8,yes
2679,28,80,yes
2680,38,41,no
2681,97,53,yes
2682,86,52,yes
2683,100,12,yes
2684,38,13,no
2685,51,39,no
2686,7,85,yes
2687,87,81,yes
2688,71,20,yes
2689,43,45,no
2690,26,61,yes
2691,37,65,yes
2692,71,55,yes
2693,3,36,no
2694,46,79,yes
2695,47,40,no
2696,24,11,no
2697,16,7,no
2698,95,95,yes
2699,59,20,no
2700,90,100,yes
2701,64,30,yes
2702,83,5,yes
2703,43,71,yes
2704,27,65,yes
2705,14,23,no
2706,44,91,yes
2707,18,2,no
2708,7,49,no
2709,40,75,yes
2710,82,24,yes
2711,33,99,yes
2712,10,36,no
2713,90,93,yes
2714,59,19,no
2715,21,88,yes
2716,60,99,yes
2717,66,26,yes
2718,96,84,yes
2719,38,3,no
2720,74,88,yes
2721,72,65,yes
2722,49,85,yes
2723,86,60,yes
2724,56,78,yes
2725,22,83,yes
2726,23,63,yes
2727,44,52,no
2728,67,76,yes
2729,89,33,yes
2730,33,42,no
2731,85,98,yes
2732,45,7,no
2733,50,13,no
2734,15,49,no
2735,24,91,yes
2736,27,64,yes
2737,15,38,no
2738,50,45,no
2739,68,80,yes
2740,54,10,no
2741,51,46,no
2742,37,87,yes
2743,69,51,yes
2744,74,38,yes
2745,98,98,yes
2746,70,40,yes
2747,51,15,no
2748,24,58,no
2749,71,42,yes
2750,36,14,no
2751,52,51,no
2752,56,9,no
2753,87,63,yes
2754,65,33,yes
2755,15,40,no
2756,38,13,no
2757,73,71,yes
2758,29,16,no
2759,19,43,no
2760,45,85,yes
2761,100,69,yes
2762,99,97,yes
2763,19,45,no
2764,29,62,yes
2765,90,32,yes
2766,44,20,no
2767,88,25,yes
2768,51,69,yes
2769,100,60,yes
2770,89,77,yes
2771,42,99,yes
2772,85,89,yes
2773,99,19,yes
2774,82,96,yes
2775,16,72,yes
2776,97,92,yes
2777,100,93,yes
2778,67,30,yes
2779,9,99,yes
2780,35,46,no
2781,30,21,no
2782,96,94,yes
2783,22,97,yes
2784,77,68,yes
2785,72,90,yes
2786,23,17,no
2787,6,88,yes
2788,4,30,no
2789,1,53,no
2790,53,67,yes
2791,59,28,no
2792,38,9,no
2793,70,52,yes
2794,74,84,yes
2795,48,43,no
2796,10,32,no
2797,53,76,yes
2798,26,87,yes
2799,20,66,yes
2800,51,51,no
2801,85,7,yes
2802,65,15,yes
2803,42,44,no
2804,8,70,yes
2805,75,66,yes
2806,82,41,yes
2807,5,90,yes
2808,15,58,no
2809,32,92,yes
2810,77,53,yes
2811,79,2,yes
2812,91,53,yes
2813,98,55,yes
2814,1,96,yes
2815,75,9,yes
2816,93,62,yes
2817,34,95,yes
2818,36,98,yes
2819,23,47,no
2820,90,38,yes
2821,82,95,yes
2822,53,26,no
2823,84,4,yes
2824,40,1,no
2825,37,55,no
2826,38,20,no
2827,85,37,yes
2828,74,45,yes
2829,98,58,yes
2830,15,30,no
2831,99,42,yes
2832,6,1,no
2833,97,94,yes
2834,92,70,yes
2835,4,75,yes
2836,75,77,yes
2837,24,43,no
2838,25,63,yes
2839,73,18,yes
2840,89,78,yes
2841,85,83,yes
2842,54,15,no
2843,41,22,no
2844,35,15,no
2845,84,11,yes
2846,9,86,yes
2847,81,100,yes
2848,56,42,no
2849,91,9,yes
2850,38,34,no
2851,60,97,yes
2852,99,11,yes
2853,70,99,yes
2854,53,82,yes
2855,42,11,no
2856,35,86,yes
2857,89,95,yes
2858,15,72,yes
2859,57,84,yes
2860,91,79,yes
2861,25,61,yes
2862,46,73,yes
2863,86,62,yes
2864,31,64,yes
2865,53,65,yes
2866,85,35,yes
2867,82,79,yes
2868,34,27,no
2869,18,91,yes
2870,52,14,no
2871,74,2,yes
2872,94,63,yes
2873,27,63,yes
2874,41,21,no
2875,76,86,yes
2876,69,95,yes
2877,72,63,yes
2878,44,94,yes
2879,43,23,no
2880,87,95,yes
2881,9,26,no
2882,89,11,yes
2883,61,57,yes
2884,58,19,no
2885,68,82,yes
2886,50,78,yes
2887,39,10,no
2888,19,47,no
2889,48,24,no
2890,47,60,no
2891,84,71,yes
2892,31,42,no
2893,72,86,yes
2894,2,70,yes
2895,62,100,yes
2896,72,5,yes
2897,83,49,yes
2898,7,80,yes
2899,53,9,no
2900,59,3,no
2901,81,13,yes
2902,39,6,no
2903,5,51,no
2904,100,24,yes
2905,92,12,yes
2906,1,90,yes
2907,65,71,yes
2908,20,17,no
2909,26,76,yes
2910,94,44,yes
2911,18,14,no
2912,48,69,yes
2913,19,68,yes
2914,92,13,yes
2915,77,88,yes
2916,19,38,no
2917,75,9,yes
2918,77,85,yes
2919,91,46,yes
2920,74,100,yes
2921,32,59,no
2922,7,9,no
2923,55,50,no
2924,4,60,no
2925,96,70,yes
2926,13,76,yes
2927,39,3,no
2928,97,82,yes
2929,61,7,yes
2930,2,93,yes
2931,17,19,no
2932,62,1,yes
2933,51,12,no
2934,55,17,no
2935,96,62,yes
2936,9,54,no
2937,32,78,yes
2938,58,37,no
2939,82,91,yes
2940,89,42,yes
2941,35,85,yes
2942,18,13,no
2943,45,21,no
2944,65,18,yes
2945,48,68,yes
2946,70,54,yes
2947,40,77,yes
2948,78,57,yes
2949,63,18,yes
2950,31,5,no
2951,1,2,no
2952,13,22,no
2953,14,55,no
2954,58,12,no
2955,51,54,no
2956,8,75,yes
2957,81,52,yes
2958,31,40,no
2959,28,85,yes
2960,14,64,yes
2961,39,10,no
2962,89,89,yes
2963,61,22,yes
2964,87,11,yes
2965,21,72,yes
2966,53,64,yes
2967,86,58,yes
2968,54,58,no
2969,12,21,no
2970,2,7,no
2971,60,36,no
2972,71,100,yes
2973,84,34,yes
2974,62,64,yes
2975,64,56,yes
